City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Sassandra,CI,2022-01-23 23:05:12,4.95,-6.0833,77.58,88,0,5.97
293,Kostolac,RS,2022-01-23 23:05:13,44.7149,21.1711,26.11,88,51,9.22
294,Port Blair,IN,2022-01-23 23:05:13,11.6667,92.75,75.18,74,20,2.33
295,Neiafu,TO,2022-01-23 23:05:13,-18.65,-173.9833,81.34,75,55,8.63
296,Turbat,PK,2022-01-23 23:05:13,26.0023,63.044,53.98,26,0,7.23
297,Axim,GH,2022-01-23 23:05:14,4.8699,-2.2405,78.3,85,4,7.23
298,Leningradskiy,RU,2022-01-23 23:05:14,69.3833,178.4167,-15.45,95,100,5.48
299,Iquitos,PE,2022-01-23 23:03:45,-3.7481,-73.2472,77.04,94,75,1.14
300,Arlit,NE,2022-01-23 23:05:14,18.7369,7.3853,60.42,20,1,6.67
301,Touros,BR,2022-01-23 23:00:32,-5.1989,-35.4608,80.4,73,7,11.86
302,Paamiut,GL,2022-01-23 23:03:11,61.994,-49.6678,23.36,73,100,14.5
303,Kavieng,PG,2022-01-23 23:05:15,-2.5744,150.7967,83.84,68,49,6.6
304,Riosucio,CO,2022-01-23 23:05:15,5.4216,-75.7032,63.63,92,99,2.21
305,Nome,US,2022-01-23 23:05:15,64.5011,-165.4064,2.16,85,0,0.0
306,The Valley,AI,2022-01-23 23:05:16,18.217,-63.0578,77.14,73,20,6.91
307,Nicoya,CR,2022-01-23 23:00:29,10.1483,-85.452,85.3,50,29,12.35
308,Vila Velha,BR,2022-01-23 23:00:23,-20.3297,-40.2925,78.94,82,36,1.99
309,Sur,OM,2022-01-23 23:05:16,22.5667,59.5289,67.06,60,0,12.12
310,Ust-Tsilma,RU,2022-01-23 23:05:16,65.441,52.1498,10.11,91,97,9.28
311,Nisia Floresta,BR,2022-01-23 23:05:16,-6.0911,-35.2086,83.21,77,65,8.63
312,Porbandar,IN,2022-01-23 23:05:17,21.6422,69.6093,60.17,51,24,6.6
313,Biak,ID,2022-01-23 23:05:17,-0.9131,122.8766,78.17,77,51,2.73
314,Tezu,IN,2022-01-23 23:05:17,27.9167,96.1667,56.19,52,88,1.95
315,Svetlogorsk,BY,2022-01-23 23:05:18,52.6333,29.7333,9.46,97,63,5.32
316,Mehamn,NO,2022-01-23 23:05:18,71.0357,27.8492,40.91,84,100,41.41
317,Iquique,CL,2022-01-23 23:00:26,-20.2208,-70.1431,69.01,84,86,4.36
318,Portland,US,2022-01-23 23:00:28,45.5234,-122.6762,57.85,64,32,1.99
319,Mayumba,GA,2022-01-23 23:05:18,-3.432,10.6554,76.06,91,30,5.41
320,Jishou,CN,2022-01-23 23:06:18,28.3167,109.7167,37.98,97,98,3.6
321,Tynset,NO,2022-01-23 23:06:19,62.2759,10.7824,38.82,99,100,5.91
322,Codrington,AU,2022-01-23 23:06:19,-38.2667,141.9667,86.45,27,100,7.31
323,Acapulco,MX,2022-01-23 23:06:19,16.8634,-99.8901,85.82,62,0,11.5
324,Akyab,MM,2022-01-23 23:06:19,20.15,92.9,63.9,66,5,6.22
325,Kokopo,PG,2022-01-23 23:06:20,-4.352,152.2633,82.71,71,85,7.02
326,Tucuma,BR,2022-01-23 23:03:53,-0.1833,-50.05,75.72,93,94,5.3
327,Verkhnyaya Toyma,RU,2022-01-23 23:06:20,62.2349,44.9985,3.42,98,96,5.46
328,Solnechnyy,RU,2022-01-23 23:06:20,50.7214,136.6319,-13.95,96,31,3.85
329,Souillac,MU,2022-01-23 23:06:21,-20.5167,57.5167,78.37,77,66,7.07
330,Wamba,NG,2022-01-23 23:06:21,8.9333,8.6,72.86,20,3,4.9
331,Chilca,PE,2022-01-23 23:06:21,-12.5211,-76.7372,79.09,82,76,6.04
332,Opuwo,NA,2022-01-23 23:06:21,-18.0607,13.84,74.66,37,64,5.06
333,Jacareacanga,BR,2022-01-23 23:06:22,-6.2222,-57.7528,75.15,97,97,1.99
334,Najran,SA,2022-01-23 23:06:22,17.4924,44.1277,56.19,44,0,0.22
335,Ous,RU,2022-01-23 23:06:22,60.9058,61.5186,9.14,93,100,2.82
336,Severo-Kurilsk,RU,2022-01-23 23:04:40,50.6789,156.125,26.17,75,100,10.47
337,Pevek,RU,2022-01-23 23:04:30,69.7008,170.3133,-12.46,96,100,18.01
338,Yining,CN,2022-01-23 23:06:23,29.0361,114.5636,42.96,93,100,1.72
339,Almaznyy,RU,2022-01-23 23:06:23,48.0448,40.045,26.74,97,100,13.71
340,Zwedru,LR,2022-01-23 23:06:23,6.0667,-8.1281,68.74,69,2,2.57
341,San Quintin,MX,2022-01-23 23:06:23,30.4833,-115.95,65.64,37,2,7.94
342,Srednekolymsk,RU,2022-01-23 23:06:15,67.45,153.6833,-26.63,98,100,6.8
343,Locri,IT,2022-01-23 23:06:24,38.2414,16.2623,53.82,67,5,11.79
344,Luderitz,NA,2022-01-23 23:06:24,-26.6481,15.1594,76.35,63,70,11.65
345,Buchanan,LR,2022-01-23 23:06:24,5.8808,-10.0467,75.16,82,10,7.02
346,Palana,RU,2022-01-23 23:06:24,59.1167,159.9667,-10.61,96,64,4.74
347,Prince George,CA,2022-01-23 23:01:33,53.9166,-122.753,39.29,69,0,9.22
348,Cockburn Town,TC,2022-01-23 23:02:26,21.4612,-71.1419,78.06,75,0,9.64
349,Panchla,IN,2022-01-23 23:06:25,22.5439,88.1381,62.56,77,37,5.79
350,Sitka,US,2022-01-23 23:06:25,57.0531,-135.33,39.09,93,100,3.44
351,Coxim,BR,2022-01-23 23:06:25,-18.5067,-54.76,84.83,64,97,1.7
352,Kaka,TM,2022-01-23 23:06:26,37.3482,59.6143,35.71,47,0,4.34
353,High Wycombe,GB,2022-01-23 23:06:26,51.6291,-0.7493,42.24,86,100,5.23
354,Agadez,NE,2022-01-23 23:06:26,19.75,10.25,55.54,26,62,11.23
355,Saqqez,IR,2022-01-23 23:06:26,36.2499,46.2735,9.21,73,0,5.66
356,Zbarazh,UA,2022-01-23 23:06:27,49.6636,25.7762,12.09,98,96,5.95
357,Tigil,RU,2022-01-23 23:06:27,57.8,158.6667,-0.54,97,99,2.46
358,Manitouwadge,CA,2022-01-23 23:06:27,49.1215,-85.8403,-6.88,96,95,3.78
359,San Carlos De Bariloche,AR,2022-01-23 23:06:27,-41.1456,-71.3082,50.67,91,100,8.48
360,High Rock,BS,2022-01-23 23:06:28,26.6208,-78.2833,68.02,75,35,14.61
361,Northam,GB,2022-01-23 23:06:28,51.0333,-4.2167,43.43,87,7,8.19
362,Dayong,CN,2022-01-23 23:06:28,25.0209,118.2898,60.89,95,97,2.13
363,Aktash,RU,2022-01-23 23:06:29,50.3,87.7333,-19.8,77,3,3.85
364,Warrington,GB,2022-01-23 23:06:29,53.3925,-2.5802,40.86,86,100,1.99
365,Pitimbu,BR,2022-01-23 23:06:29,-7.4706,-34.8086,81.19,70,26,9.15
366,Fairbanks,US,2022-01-23 23:06:02,64.8378,-147.7164,17.6,81,0,0.0
367,Moron,AR,2022-01-23 23:07:29,-34.6534,-58.6198,78.03,76,100,4.05
368,Hay River,CA,2022-01-23 23:07:30,60.8156,-115.7999,-7.55,96,72,4.52
369,Luwuk,ID,2022-01-23 23:07:30,-0.9516,122.7875,79.81,74,51,2.33
370,Chuy,UY,2022-01-23 23:07:30,-33.6971,-53.4616,74.26,96,77,4.14
371,Kinablangan,PH,2022-01-23 23:07:30,7.6947,126.5503,75.9,95,100,8.16
372,Itarema,BR,2022-01-23 23:07:31,-2.9248,-39.9167,79.84,70,20,15.35
373,Chapleau,CA,2022-01-23 23:07:31,47.8405,-83.4034,-8.07,99,65,3.36
374,Fillmore,US,2022-01-23 23:07:31,43.6666,-92.1002,6.49,66,40,5.75
375,Katangli,RU,2022-01-23 23:07:31,51.7102,143.2326,-5.13,93,12,11.99
376,Victoria,HK,2022-01-23 23:02:56,22.2855,114.1577,67.32,94,85,1.01
377,Boden,SE,2022-01-23 23:07:32,65.8252,21.6886,39.2,65,95,16.55
378,Tevaitoa,PF,2022-01-23 23:07:32,-16.7833,-151.5,81.27,68,93,15.32
379,Digby,CA,2022-01-23 23:05:42,44.6169,-65.7655,32.47,79,100,11.68
380,Zhigansk,RU,2022-01-23 23:06:09,66.7697,123.3711,-7.33,98,100,11.43
381,Cayenne,GF,2022-01-23 23:07:32,4.9333,-52.3333,77.09,88,100,1.01
382,Te Anau,NZ,2022-01-23 23:04:26,-45.4167,167.7167,58.19,64,63,1.41
383,Bunbury,AU,2022-01-23 23:07:33,-33.3333,115.6333,65.82,68,31,16.53
384,Adana,TR,2022-01-23 23:07:30,36.985,35.2881,39.22,60,0,6.91
385,Awjilah,LY,2022-01-23 23:07:33,29.1081,21.2869,49.98,65,11,7.54
386,Redondela,ES,2022-01-23 23:07:33,42.2834,-8.6096,46.26,77,0,0.0
387,Vrangel,RU,2022-01-23 23:07:33,42.7297,133.0839,15.58,67,0,12.21
388,Miranda,CO,2022-01-23 23:07:34,3.2499,-76.2281,72.18,89,74,1.41
389,Ukhta,RU,2022-01-23 23:07:34,63.5671,53.6835,8.2,97,91,5.5
390,Saint-Francois,FR,2022-01-23 23:07:34,46.4154,3.9054,32.47,96,100,6.91
391,Bereda,ES,2022-01-23 23:07:34,43.2686,-7.5406,37.42,95,0,1.68
392,Half Moon Bay,US,2022-01-23 23:07:35,37.4636,-122.4286,67.89,49,0,1.99
393,Noshiro,JP,2022-01-23 23:07:35,40.2039,140.0242,32.92,66,97,12.68
394,Mao,ES,2022-01-23 23:07:35,39.8885,4.2658,41.56,87,0,8.05
395,Hualahuises,MX,2022-01-23 23:07:35,24.8847,-99.6733,48.27,83,90,4.61
396,Lata,PT,2022-01-23 23:07:36,40.1629,-8.3327,49.82,81,0,3.53
397,Larap,PH,2022-01-23 23:07:36,14.299,122.6504,76.19,92,79,6.87
398,Anadyr,RU,2022-01-23 23:07:36,64.75,177.4833,-21.5,74,40,6.71
399,Balkanabat,TM,2022-01-23 23:07:36,39.5108,54.3671,41.67,43,1,8.72
400,Ngunguru,NZ,2022-01-23 23:07:37,-35.6167,174.5,71.17,78,100,13.69
401,Provideniya,RU,2022-01-23 23:07:37,64.3833,-173.3,12.36,85,100,11.18
402,Korla,CN,2022-01-23 23:07:37,41.7597,86.1469,23.81,58,100,1.52
403,Ylojarvi,FI,2022-01-23 23:07:38,61.5563,23.5961,30.61,99,100,10.36
404,Saint-Pierre,RE,2022-01-23 23:07:38,-21.3393,55.4781,78.48,73,0,8.05
405,Richards Bay,ZA,2022-01-23 23:07:38,-28.783,32.0377,68.38,86,13,5.19
406,Santa Marta,CO,2022-01-23 23:03:34,11.2408,-74.199,84.25,62,20,15.99
407,Magdagachi,RU,2022-01-23 23:07:38,53.45,125.8,-7.06,94,5,4.14
408,Jimeta,NG,2022-01-23 23:07:39,9.2833,12.4667,73.56,22,2,4.9
409,Semey,KZ,2022-01-23 23:07:39,50.4111,80.2275,-11.6,100,72,0.78
410,Edd,ER,2022-01-23 23:07:39,13.9297,41.6925,78.6,74,20,12.59
411,Adre,TD,2022-01-23 23:07:39,13.4667,22.2,64.49,16,7,9.44
412,Idrinskoye,RU,2022-01-23 23:07:40,54.3708,92.1358,-4.25,99,100,0.83
413,Den Helder,NL,2022-01-23 23:02:49,52.9599,4.7593,43.02,83,100,5.01
414,Vestmannaeyjar,IS,2022-01-23 23:03:11,63.4427,-20.2734,37.26,58,100,38.25
415,Igarka,RU,2022-01-23 23:08:40,67.4667,86.5833,-16.64,100,98,3.96
416,Cody,US,2022-01-23 23:06:25,44.5263,-109.0565,49.24,26,0,4.61
417,Bandrele,YT,2022-01-23 23:08:40,-12.9067,45.1914,82.15,78,75,18.41
418,Manturovo,RU,2022-01-23 23:08:40,58.3353,44.7619,-6.61,100,100,2.75
419,Khasan,RU,2022-01-23 23:08:41,42.4308,130.6434,16.41,62,0,9.04
420,Mattru,SL,2022-01-23 23:08:41,7.6244,-11.8332,72.95,87,7,0.85
421,Carangola,BR,2022-01-23 23:08:41,-20.7331,-42.0294,70.47,95,25,1.83
422,Shelburne,CA,2022-01-23 23:08:42,44.0787,-80.2041,9.12,77,78,5.23
423,Alim,PH,2022-01-23 23:08:42,9.5649,122.4876,77.67,87,75,6.55
424,Flinders,AU,2022-01-23 23:08:42,-34.5833,150.8552,77.38,74,99,4.0
425,Phan Thiet,VN,2022-01-23 23:08:42,10.9333,108.1,70.66,88,8,4.27
426,Ozernovskiy,RU,2022-01-23 23:08:43,51.5,156.5167,24.78,86,100,3.42
427,Borogontsy,RU,2022-01-23 23:08:43,62.6683,131.1683,-36.85,100,68,2.01
428,Wanning,CN,2022-01-23 23:08:43,18.8003,110.3967,71.56,92,77,4.36
429,Nishihara,JP,2022-01-23 23:08:44,26.1842,127.7558,69.08,88,75,14.97
430,Fomboni,KM,2022-01-23 23:08:44,-12.28,43.7425,81.45,79,100,21.47
431,Lorengau,PG,2022-01-23 23:08:44,-2.0226,147.2712,83.25,79,91,10.49
432,Lyndon,US,2022-01-23 23:08:44,38.2567,-85.6016,37.33,62,20,8.99
433,Grindavik,IS,2022-01-23 23:08:45,63.8424,-22.4338,28.87,100,75,18.41
434,Asau,RO,2022-01-23 23:08:45,46.4333,26.4,22.95,85,91,7.14
435,Amazar,RU,2022-01-23 23:08:45,53.858,120.875,-14.8,96,9,2.8
436,Cesis,LV,2022-01-23 23:08:45,57.3119,25.2746,26.73,93,100,9.28
437,Cabedelo,BR,2022-01-23 23:08:46,-6.9811,-34.8339,81.27,73,32,9.17
438,Wuwei,CN,2022-01-23 23:08:46,37.9281,102.6414,21.27,55,10,2.17
439,Kroya,ID,2022-01-23 23:08:46,-7.6331,109.2461,77.32,89,100,4.09
440,Nabire,ID,2022-01-23 23:08:46,-3.3667,135.4833,79.23,85,99,0.87
441,Saint Anthony,US,2022-01-23 23:08:47,45.0205,-93.218,6.84,67,100,1.01
442,Port-Gentil,GA,2022-01-23 23:08:47,-0.7193,8.7815,79.59,80,37,11.45
443,Palmer,US,2022-01-23 23:08:47,42.1584,-72.3287,31.98,52,100,3.0
444,Tashtyp,RU,2022-01-23 23:08:47,52.7939,89.8983,0.55,99,100,2.98
445,Skjervoy,NO,2022-01-23 23:08:48,70.0311,20.9714,43.0,82,100,37.85
446,Kuala Sungai Baru,MY,2022-01-23 23:08:48,2.3594,102.0353,77.14,85,92,5.91
447,Bilma,NE,2022-01-23 23:08:48,18.6853,12.9164,59.47,20,81,12.73
448,Margate,GB,2022-01-23 23:08:48,51.3813,1.3862,42.91,77,91,3.0
449,Palu,ID,2022-01-23 23:08:49,-0.8917,119.8707,76.84,92,100,1.63
450,Yamada,JP,2022-01-23 23:08:49,39.4667,141.95,33.87,65,40,7.49
451,Adrar,MR,2022-01-23 23:08:49,20.5022,-10.0711,66.47,18,7,11.25
452,Hami,CN,2022-01-23 23:08:50,42.8,93.45,22.24,59,0,5.66
453,Araouane,ML,2022-01-23 23:08:50,18.9048,-3.5265,63.57,12,1,12.5
454,Clearlake,US,2022-01-23 23:08:50,38.9582,-122.6264,66.11,27,0,2.48
455,Fairview,US,2022-01-23 23:08:50,40.8126,-73.999,35.47,54,100,6.91
456,Namatanai,PG,2022-01-23 23:08:51,-3.6667,152.4333,83.89,70,93,3.47
457,Gualaquiza,EC,2022-01-23 23:06:57,-3.4,-78.55,69.15,95,52,1.14
458,Buraydah,SA,2022-01-23 23:08:51,26.326,43.975,61.29,51,14,9.46
459,Omaruru,NA,2022-01-23 23:09:51,-21.4333,15.9333,77.76,33,93,5.3
460,Dmitrovsk-Orlovskiy,RU,2022-01-23 23:09:51,52.505,35.1464,8.33,98,91,8.68
461,Carnaxide,PT,2022-01-23 23:09:52,38.7271,-9.2467,53.13,64,0,3.0
462,Tikaitnagar,IN,2022-01-23 23:09:52,26.95,81.5833,53.13,94,26,4.32
463,Yambio,SS,2022-01-23 23:09:52,4.5721,28.3955,74.89,33,61,3.8
464,Broome,US,2022-01-23 23:09:52,42.2506,-75.833,27.46,80,100,1.01
465,Lazaro Cardenas,MX,2022-01-23 23:09:53,17.9583,-102.2,82.04,56,60,10.04
466,Yabelo,ET,2022-01-23 23:09:53,4.8833,38.0833,62.4,37,65,11.27
467,Tias,ES,2022-01-23 23:09:53,28.9611,-13.645,62.28,82,20,3.44
468,Bileca,BA,2022-01-23 23:09:53,42.8719,18.4297,28.29,72,6,5.19
469,Haines Junction,CA,2022-01-23 23:09:54,60.7522,-137.5108,29.1,94,88,4.12
470,Cartagena,CO,2022-01-23 23:09:31,10.3997,-75.5144,80.22,74,20,11.5
471,Aden,YE,2022-01-23 23:09:54,12.7794,45.0367,76.15,72,81,12.59
472,Stokmarknes,NO,2022-01-23 23:09:54,68.5646,14.9108,46.38,95,100,34.23
473,Nyurba,RU,2022-01-23 23:09:55,63.2842,118.3319,-7.13,98,85,6.15
474,Sohagpur,IN,2022-01-23 23:09:55,22.7,78.2,51.76,65,0,2.75
475,Villa Maria,AR,2022-01-23 23:09:31,-32.4075,-63.2402,78.82,82,83,3.49
476,Peshkovo,RU,2022-01-23 23:09:55,47.0187,39.3885,29.88,99,100,12.33
477,Sechura,PE,2022-01-23 23:09:55,-5.5569,-80.8222,78.17,61,34,18.77
478,Pangai,TO,2022-01-23 23:09:56,-19.8,-174.35,81.48,74,41,10.31
479,Atar,MR,2022-01-23 23:09:56,20.5169,-13.0499,73.0,19,89,7.25
480,Sisimiut,GL,2022-01-23 23:09:56,66.9395,-53.6735,16.02,70,100,17.52
481,Aurora,US,2022-01-23 23:05:12,39.7294,-104.8319,53.11,27,20,1.01
482,Havoysund,NO,2022-01-23 23:09:57,70.9963,24.6622,43.68,84,100,46.75
483,Togur,RU,2022-01-23 23:09:57,58.3631,82.8265,-13.34,100,100,1.77
484,Mildura,AU,2022-01-23 23:06:57,-34.2,142.15,90.07,35,97,14.56
485,La Union,PE,2022-01-23 23:09:57,-5.4,-80.75,82.2,50,32,20.58
486,San Buenaventura,MX,2022-01-23 23:09:57,27.0833,-101.5333,52.72,82,75,5.75
487,Dhidhdhoo,MV,2022-01-23 23:09:58,6.8833,73.1,80.56,61,100,9.06
488,Trenggalek,ID,2022-01-23 23:09:58,-8.05,111.7167,73.87,92,97,3.31
489,Monrovia,LR,2022-01-23 23:09:58,6.3005,-10.7969,74.97,81,0,8.19
490,Huarmey,PE,2022-01-23 23:09:58,-10.0681,-78.1522,74.16,80,50,10.6
491,Rio Gallegos,AR,2022-01-23 23:09:59,-51.6226,-69.2181,57.61,48,95,29.04
492,Isla Mujeres,MX,2022-01-23 23:06:25,21.2311,-86.731,75.25,78,44,14.27
493,Mbigou,GA,2022-01-23 23:09:59,-1.9005,11.906,69.08,92,64,3.15
494,Pedasi,PA,2022-01-23 23:09:59,7.5333,-80.0333,78.06,77,78,17.72
495,Aquiraz,BR,2022-01-23 23:09:59,-3.9014,-38.3911,82.18,73,0,9.13
496,Nigde,TR,2022-01-23 23:10:00,37.8333,34.75,6.13,96,99,2.66
497,Laizhou,CN,2022-01-23 23:10:00,37.1717,119.9214,28.36,71,78,9.69
498,Sakakah,SA,2022-01-23 23:10:01,29.9697,40.2064,45.72,46,0,2.04
499,Kawalu,ID,2022-01-23 23:10:01,-7.3817,108.2082,72.19,95,92,1.68
500,Poya,NC,2022-01-23 23:10:01,-21.35,165.15,83.91,65,31,4.05
501,Celestun,MX,2022-01-23 23:10:01,20.8667,-90.4,74.03,76,33,17.78
502,Jumla,NP,2022-01-23 23:10:02,29.2747,82.1838,25.11,91,52,6.11
503,Shymkent,KZ,2022-01-23 23:10:02,42.3,69.6,30.79,93,100,4.47
504,Santa Cruz Del Norte,CU,2022-01-23 23:11:02,23.1539,-81.9236,70.54,79,95,14.58
505,Vagur,FO,2022-01-23 23:11:03,61.4732,-6.8119,41.95,62,100,27.78
506,Capaci,IT,2022-01-23 23:11:03,38.1711,13.2393,47.25,69,0,8.05
507,Tulare,US,2022-01-23 23:10:33,36.2666,-118.8009,61.93,32,0,3.0
508,Barrhead,GB,2022-01-23 23:11:03,55.7992,-4.3929,45.01,83,100,4.0
509,Warri,NG,2022-01-23 23:11:04,5.5167,5.75,78.71,80,5,2.91
510,Bara,NG,2022-01-23 23:11:04,10.3744,10.7288,67.19,23,1,9.46
511,Cairns,AU,2022-01-23 23:11:04,-16.9167,145.7667,85.1,79,100,10.36
512,Alta Floresta,BR,2022-01-23 23:10:54,-9.8756,-56.0861,73.31,95,94,2.42
513,Kimbe,PG,2022-01-23 23:11:05,-5.5502,150.1429,82.45,77,100,0.6
514,Bintulu,MY,2022-01-23 23:11:05,3.1667,113.0333,76.51,89,70,0.98
515,Issia,CI,2022-01-23 23:11:05,6.4922,-6.5856,70.48,39,0,3.42
516,Roald,NO,2022-01-23 23:11:05,62.5833,6.1333,47.34,81,100,35.68
517,San Cristobal,VE,2022-01-23 23:11:06,7.7669,-72.225,73.58,68,78,0.67
518,Tongchuan,CN,2022-01-23 23:11:06,35.0806,109.0897,30.61,90,99,1.14
519,Harper,LR,2022-01-23 23:06:12,4.375,-7.7169,78.58,84,0,8.01
520,Nova Odesa,UA,2022-01-23 23:11:06,47.3078,31.7851,25.36,78,93,15.86
521,Bengkulu,ID,2022-01-23 23:11:06,-3.8004,102.2655,74.97,89,78,4.03
522,Quelimane,MZ,2022-01-23 23:11:07,-17.8786,36.8883,75.33,99,100,5.57
523,Dauriya,RU,2022-01-23 23:11:07,49.9333,116.8667,-3.3,99,100,2.75
524,Le Pont-De-Claix,FR,2022-01-23 23:11:07,45.1244,5.7064,37.36,80,7,4.09
525,Dondo,MZ,2022-01-23 23:08:09,-19.6094,34.7431,76.51,97,100,9.91
526,Mawlaik,MM,2022-01-23 23:11:08,23.6333,94.4167,56.46,74,62,1.66
527,Oda,JP,2022-01-23 23:11:08,35.1833,132.5,42.57,72,100,17.25
528,Saurimo,AO,2022-01-23 23:11:08,-9.6608,20.3916,64.42,97,99,1.59
529,Jiuquan,CN,2022-01-23 23:11:08,39.7432,98.5174,18.77,59,10,0.76
530,Chinsali,ZM,2022-01-23 23:11:09,-10.5414,32.0816,58.98,95,72,3.33
531,Santa Cruz,BO,2022-01-23 23:06:48,-17.8,-63.1667,80.65,74,20,13.8
532,Haysville,US,2022-01-23 23:11:09,37.5645,-97.3523,56.57,41,0,1.99
